economy,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
ECU,10.3640719919216,10.1516653684414,10.7943896254227,9.95697544210617,10.1444581483561,10.290481092282,11.114369199533,12.0315925734963,13.9182074148867,12.1023572054297,13.010025402533,16.6901086127357,15.550077564171,16.6595970580145,18.7523195538694,19.3341564040548,17.9782683283951,18.1393334090066,18.563846110533,18.1715032730298,17.8769831023352,15.2974278533261,17.7564544710672,15.3164023809484,15.6818801344596,16.0359384241434,17.4812010058534,22.3646357882814,23.6564504742201,24.8299322177703,21.8305402720974,21.5220563955058,20.6728035108946,23.1353775913338,23.4979294250568,24.624367359648,21.9424179952391,23.4822601074067,25.5031570829793,22.82370915869,27.8532356265599,28.5213530213856,29.0822270570441,25.51576918198,26.9748580669833,29.3310019856824,30.1406704488754,31.3681523449196,34.3139954933835,28.0377172282183,33.2916897335927,33.9223143131735,32.1715182739742,31.058033826413,30.0713399277247,25.0735539811836,19.9952006437747,22.1321359260048,24.4654772531205,24.0342151181344,20.7057500327125,26.1464891255606,30.8350656513631,28.7823855285042
EGY,21.8255051884216,19.7418860209558,19.5184708693255,23.5869266684977,24.8742368742369,20.1324210990951,20.4841941684047,19.1139340381884,17.4635683339898,16.5330661322645,17.0945777111444,17.7829783452321,17.3751077256679,18.1611208406305,31.2974177716743,35.546300832925,27.9181457506786,31.365790082705,33.9362115908207,42.9715246067986,42.868399276937,43.498141105081,37.8687210545066,34.2105263157895,31.9620253164557,27.8820375335121,22.2222222222222,22.7184466019417,35.2272727272727,32.3376623376623,32.5678496868476,35.3777777777778,30.9130122214234,30.090206185567,28.0571428571429,27.6960784313726,26.1987794245859,24.8965776607747,25.7132915796799,23.3094928478544,22.8168185827698,22.330638416504,22.6708894167326,24.3832335329341,29.5899443643107,32.6090993500464,31.5687226809131,34.828141783029,38.6376326074819,31.596622529265,26.5871042599039,24.6882065494858,24.3148026512211,23.3551924317351,22.6760563380282,21.6620974671631,19.9010851110947,27.8180475395935,27.9263640649779,24.4799857040743,19.6534798296655,19.295823265447,21.8960790564233,21.3443094314355
EMU,,,,,,,,,,,19.5103418732687,19.2721993987362,19.3295658312318,20.5480789799027,24.5816323438386,22.2917358699965,24.1695359365954,24.0458746906992,23.025412327262,24.7547161453622,26.8347977733803,27.7145214895739,27.2825652417538,26.5354650850032,27.6933477888165,27.8613703386326,24.0335325390988,23.9572112000254,24.4907335813953,25.9348410955319,25.4402146184863,25.3691456891655,24.8108632830395,23.5609467073198,24.8284219112524,26.2626372623309,26.3939293038506,28.3219332703371,29.1780895679526,30.073956176446,34.3634594804829,33.7019060997718,32.1098615014768,31.6868280252997,33.0057432322334,34.9394006098278,37.299668501598,38.1945196349866,38.885368492663,33.4663716563564,37.5972957732478,40.3867046196518,40.7538452848105,40.3563447298619,40.6565221562572,41.5621847020972,41.1438176076969,42.8824703460134,44.0705926879746,44.8448289979579,41.7769845605335,45.5166911244606,53.2934536416432,47.8224303599865
ERI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.953583024649,71.5033107169133,82.8621152906693,82.9346092503987,87.3837499432927,85.7999538709925,80.0930820850693,86.7248286299297,58.2107413330059,61.2556705989949,64.8089828171642,67.5654964566073,59.7955078666408,54.9403177017381,38.3613366615876,28.7877069488713,26.132193400212,23.443517755704,31.0930888587001,29.2389528621013,,,,,,,,,,,,
ESP,,,,,,,,,,,13.6909185699227,12.8809160151602,13.8416560243878,14.7856018915624,18.5108462003354,16.710153201616,17.5106306193778,15.911744180479,13.8456738534888,14.1318428721198,17.2698145700509,19.0967371858663,19.5513155621073,20.6932058500954,20.2383706388167,20.0018850368878,17.150016662101,18.5951172490135,19.410694827558,20.781806020872,19.8859350779704,19.7178214345835,19.7902932269191,19.2410063707486,21.3333433000283,22.9482748139335,23.2128584657085,25.4964681051018,26.5595070441534,28.2849579418622,31.5189758138831,30.1355363035009,28.5451843234359,27.834782977217,29.1121978690701,29.783028542406,30.9358323130671,31.7628649449253,30.3594008693685,23.933180152302,26.9765612109155,29.2582088303504,29.3899548445162,29.0243632412605,30.3702857231399,30.5723444752396,29.8774250282658,31.5264965264277,32.4298775853318,31.966988702647,29.3402203733657,33.2148671755475,39.6624422431459,34.8324667604722
EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.999591454774,79.0457646039902,73.1861262675433,71.6981931917923,80.6689784959639,83.203890024196,74.2503456699339,64.8682158484488,65.2050237374212,65.3623356999864,65.6145869380106,68.8988723961921,70.5037965242827,73.3764563602288,71.3890284778055,70.2967987125335,55.9003714727917,68.6289078910852,80.7881884166076,84.5521341507317,81.8846643269787,78.3760418502864,73.5016912601311,73.4011590079231,71.7538682971034,71.59639823515,69.2961140343399,69.7644799852774,81.2721698884718,86.3113993700671,77.777279756347
ETH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.5460822119553,31.630605984481,28.9877135217855,29.0994642402923,30.2928105475922,27.0869722982698,23.4742626798764,22.8266990770053,20.8753243982814,16.878912700715,16.7133376825376,18.3515388544611,13.9924088899406
EUU,,,,,,,,,,,19.9465037391383,19.6242423922783,19.6069181579716,20.9077750226751,25.1197546278163,22.7197481972085,24.5617522182946,24.4029939148706,23.3126019870517,25.1435310019166,27.1098486949449,27.9233047936356,27.6218887510515,26.9587830118031,28.0509844618681,28.3099451416473,24.5439312938903,24.4617959248554,24.9585855379822,26.3812161998106,25.8344502946449,25.5585553156047,25.0956964045792,23.9790345652056,25.2520982595599,26.6703076722853,26.8587302545871,28.8574244322336,29.782776197739,30.6280986201613,34.9139823511736,34.2522578779564,32.775347136941,32.4515253817489,33.8968260216089,35.8712827516859,38.4175520336201,39.4634491498303,40.2468136830055,34.6142632925067,38.7264253003485,41.5096977745263,41.9120611390865,41.4613935482286,41.9051852284653,42.6939336454422,42.2915489737306,44.0432606247142,45.3030952023955,45.9197684333108,42.8131927880996,46.7136966902692,54.4860264150151,48.9592172917886
FCS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.613177195187,19.8823661354221,26.2186535074916,28.4694451054422,29.6318887862369,28.8394455899037,25.5920546846732,22.8803758209544,23.8396453230927,23.0194263349179,32.391508504828,30.2147520570869,31.6587078742891,30.5583771423342,31.9361017159202,33.4537351291534,32.6910681254756,29.7270256542002,30.9629614533426,31.1177527513969,30.0838369193995,28.2773802724285,29.0278276208887,30.272464322987,31.110115659273,30.235768381325,25.1420815293475,24.945443727217,25.8318407272252,26.5349144166324,26.4407056171223,22.9969563855843,26.191349379754,27.0486801746103,27.7441770480627
FIN,,,,,,,,,,,25.5513121732031,24.8743533359314,24.1371972373194,24.9034829556605,29.5340082998833,28.1989646998538,25.7210505686773,25.5386843234499,24.7656158300159,28.5349516596566,32.1240752295213,30.3097170777839,28.7012592575287,28.7150276428212,27.1137298915077,27.3190831831058,24.3360502767454,24.4801819363223,24.2521799199718,24.8512649753758,23.6952912850845,22.2188978008953,24.6974593663749,26.7839641573715,28.3925993674861,28.3087601091843,29.402544987902,30.4439250227874,29.5283629662832,28.6354754325696,32.8637809472157,30.5127637801809,30.1644599490861,30.7349636570916,32.3448267173938,36.3058407767462,38.909292815954,39.0314958946288,41.2843281085116,34.0423775908268,37.0500098329462,39.6791886786735,40.3622218795545,39.0762574576279,37.6312851322155,35.9755895640656,36.0880478856922,37.5035903509043,39.7233811069896,39.7247538126725,35.7111049496299,39.4440366386876,47.8091950673735,41.3831607384061
FJI,,,,,,,,,,,,,,,,,,,,,51.9299530415825,57.4404356060606,49.6294233878211,49.0369419508893,43.8955539872971,44.7128532360984,39.4745843880413,42.0625170625171,51.3101536911061,60.3552798614131,67.1565656565657,60.5044074436827,54.8931920805835,59.4251734390486,59.4366091803524,58.8473059294814,58.8611408677022,58.5465270413574,58.432029228193,61.6003775464723,70.5091957562355,69.0430622009569,64.2522198942432,68.7058607722645,70.9211395452899,63.6726190476191,67.966652271063,61.7874671421481,73.8730692581708,59.4327056864841,63.7935013391539,65.1955326568268,64.1746479885176,69.4749584086648,58.4780304692716,52.3522933763022,50.5272491970504,51.0060974871323,55.486624174387,58.9505619900298,44.5140023698151,54.4718803291032,69.1865951772266,65.7726018699232
FRA,12.3798949481146,12.2639094042344,11.9600745088391,12.2315578267549,12.9107483570066,12.3851770432598,12.989882404076,13.1174269920152,13.3892284225505,14.6957264653009,15.4377953507613,15.5272768774252,15.8473227808061,16.8812501740996,21.7253830575828,17.8585358408655,20.2646985459187,20.4024028134951,19.1956192486862,20.3176715803219,22.5203090067955,23.4410816004392,23.8536900863327,22.7035012420985,23.7063490940978,23.6921744937567,20.5045200320159,20.6953876420443,21.0254913722756,22.3436273030054,21.760321808445,21.6487970651412,20.6610532607475,19.1125443145592,20.1659170058998,21.0232025170056,21.2736750818117,22.5103014673064,23.380274814039,23.6843852136939,27.2662714690058,26.6934728903914,25.5409745004028,24.6858645485955,25.4561715567725,26.947655734595,28.16836935943,28.5674990728149,29.2776980294924,25.6269036398058,28.0794912416196,30.369238945981,30.499031981938,30.3993172078638,30.8121120215465,31.1590715564548,30.852605198715,32.0132141063066,32.7242853866575,32.549417775836,29.4544212005012,31.9173196467952,38.5634528845527,34.8976847062181
FRO,,,52.212389380531,44.4444444444444,45.6031567080045,45.540844366725,43.8848920863309,40.4384632081615,43.2399263653099,44.5987067325979,35.8555729984301,40.9158853105041,39.2740865790426,42.2698380151733,53.0976402901693,49.8354633810362,48.2874617737003,43.6179893673069,44.9427959341811,45.8875376075257,45.0514647664291,46.9630769230769,45.5783783783784,49.4202247191011,61.6387126019946,54.0373946989932,51.5249372084679,53.3146437994723,49.4018404907975,39.6925007844368,35.0487722838883,33.2874828060523,36.4675984752224,28.9014997973247,32.1798590965603,34.970297029703,48.9194841408156,48.8892492297714,44.9592716171127,51.7300114401932,59.2097941012799,53.3412035167293,49.559429791884,61.4859060267022,49.7135446908992,58.9168956694779,55.5951894788602,57.3765599352858,57.5214476472581,53.2021545385859,50.4598069268427,53.4119798403283,64.5990255698994,58.6193202501903,52.7282510333358,52.3941791303344,50.0163690319038,50.8736087818265,54.0566581242426,52.853529673679,48.9419328235118,52.1344833288366,62.5145555056573,
FSM,,,,,,,,,,,,,,,,,,,,,,,,106.764502656174,,,,,,,,,,,,73.2878168279587,83.6636012495956,88.1423613547743,82.502418067821,78.276918604255,72.617736048678,76.4907297935145,71.7315720287056,76.0286416368792,78.1895719209444,75.8035639013448,77.2409215202694,76.1914924108367,85.9688058033382,86.915763477551,82.123301995224,82.1903581607033,81.471125782929,82.8639242102502,74.0315443422395,78.2314696298365,74.6122769230769,72.5809192200557,67.0332142857143,69.0552538071066,68.2255107526882,67.5059743589744,63.7985581395349,67.5368260869565
GAB,32.6272095196205,31.6628120291076,30.7683996684865,45.3936620976737,35.9514815816693,37.2972972972973,39.5695264187958,48.0539071856287,49.2455146102841,54.0508644027053,37.988818326521,52.3311132254995,72.2578801843318,57.6660273122284,43.2606941081517,47.9022491349481,46.0992907801418,51.2605042016807,46.9213649851632,37.4030406453615,31.6301703163017,40.6955693187232,39.666919000757,43.542521086435,40.2004883691042,57.2809063645451,54.7043352846356,45.2195072263918,41.7914367793285,41.1980531636091,30.8589411329137,33.2714792537205,33.7932892329726,34.5484230291866,38.2510468214595,35.7476971557854,33.0076558637737,37.2322537068605,48.5684310018904,38.1189481017067,32.6697522310293,29.3633807625275,32.1501818428416,28.3731737105414,26.728381864986,23.9409270825355,28.077592735444,26.6038745775238,26.7991605832374,31.3328452395852,31.4941703485316,28.7540052056817,31.3924675039244,33.2776302665374,28.9994366216762,27.9177729544577,26.0980337724197,24.8419864730712,22.7375212062962,21.9970162214648,22.5552344452796,18.9497852754435,16.5608300940968,17.4430657462775
GBR,,,,,,,,,,,20.9614111770215,20.5238777522182,20.7261659858348,24.7558032419778,31.6283830216708,27.0812736790087,29.1054283507146,28.9393075005304,26.6690859370986,26.9848258262459,24.4055377071704,23.1293431443596,23.7025256602468,24.771153030486,27.5680506476512,26.7546550697572,25.414084682107,25.2676442270788,25.1809365783873,26.0267966080154,24.9113763312668,22.712070077751,23.3741489504143,24.9074525174713,25.7991054702387,25.215150643603,25.882616679469,25.2043989700075,24.9068353461839,25.3260969587289,26.8619089495181,27.2744484724749,26.8692732066014,26.1830324858106,26.3794223207123,27.4092063694058,29.4022980385017,27.4527931157936,29.1926455823293,28.12283300254,30.4160322973505,32.1778069157158,31.6074143016779,31.7096871437064,30.518589390469,29.3575990202724,30.7980588910172,32.2312989980226,32.9625368906995,33.0303533562736,29.0825685457504,29.7513352208921,36.0972010561932,33.4147319910122
GEO,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.8450704225352,46.5753424657534,45.1388888888889,45.3333333333333,31.25,66.2868632707775,71.7501478938092,109.130510916547,42.3267831001806,32.3703450949981,42.142841774792,37.1079349276199,38.0962813343447,39.6669292250666,38.8685585855559,42.3998497854077,46.1776485561822,47.9118105106725,51.2705556368268,56.6545080094852,57.5751156304064,58.0349045080184,48.6478372067163,49.2059203575782,51.6024928158167,54.0953002114923,52.8724195209005,55.7688121808209,56.8790621743661,54.9269603042158,56.707725205612,60.1521994975096,63.5057718296264,55.9907600072305,58.9265463408208,62.2165584682954,56.9281098123271
GHA,35.4430379746835,36.4516129032258,28.4701114488348,27.4545454545455,23.8673139158576,26.7394270122783,19.631093544137,19.9468085106383,20.8235294117647,20.3398300849575,22.7091633466135,20.24,15.2042628774423,16.3953156241074,21.8025751072961,18.4364944160515,16.0435182347533,11.5470751590074,9.6874106547222,11.1615052087024,9.15476523849529,5.32316250378652,2.98203606667361,5.98898053662831,10.7705840827022,13.5893519274271,20.1355904363181,26.1855227882038,24.0621159136831,24.3432537358508,25.850287720007,25.5248032052346,28.7676403692637,36.4152010536918,36.7625168107589,32.9266483481043,40.0927619568381,52.9915470404013,46.7281914893617,49.6267650803215,67.2461725439646,64.8128376940797,54.8729912815685,56.6081030628332,60.3670092258015,61.7222971639139,39.8628637530195,40.8292316808483,44.4847683116359,42.3028725496475,45.901097808525,49.3588453047101,52.808816954646,35.318538506149,35.6046602824807,42.6895661009546,36.6837602962245,36.6714905104435,34.5036220155637,39.3752028696209,35.0500782295317,32.6527114432115,35.451412242532,34.9998302644838
GIB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GIN,,,,,,,,,,,,,,,,,,,,,,,,,,,19.2530787854461,21.0577412165688,21.3120529948062,20.4282932758301,22.9355833711046,20.9766987806443,17.8819971710782,19.2609158383707,17.7374442334341,16.8203876660116,16.6967305419004,15.6740868489473,18.4654325670549,17.8547358250775,19.8603371729124,20.5875985166216,19.8689639787901,17.2730544386322,17.7057122683229,24.0804425048731,45.5619924589452,47.570080612331,42.543786139452,47.2995628898311,43.205362584528,53.3524318883814,53.536932639355,53.9558237925587,50.0834533857035,50.9458549906031,82.4679511858394,56.5913353155952,48.7770160091504,43.3732638931509,68.3628951141662,62.8132595506566,63.8074675861835,29.8081312094496
GMB,,,,,,,43.5773274224193,47.1898483080513,50.9933527696793,51.0917109458023,40.9088572739789,37.1813100436681,40.7557432432432,42.38109375,43.7154972544234,43.6145978391357,46.3548873228325,47.5171174744616,59.8879743303571,63.2552130474224,63.5984727882557,66.7570311333647,59.6381602422238,62.482250979714,64.7891913152926,53.9166164173161,56.0983198506534,59.2869041517171,58.4532826518349,65.2774202177885,71.582679085085,34.6640272408911,36.8503769782072,36.4379064785144,28.6764609354065,35.5011489922873,29.1557227815931,25.3852955516743,28.565387616061,28.0159364396815,30.5611455661123,25.1084650526988,32.4855663356834,37.765006589094,29.3395166933091,30.1154326166684,29.3397562431418,26.2608870053629,24.6138992810955,26.0312868996824,26.3447001496494,25.780297578409,27.8589908793607,26.482754996429,36.4210353312654,33.341171987228,30.1098918725025,36.5295998849377,41.3826825532006,34.428254596713,37.8785731385365,35.4806480616836,30.9691882901626,35.1411286748104
GNB,,,,,,,,,,,30.1886617874293,34.3119543730551,35.6301588578835,40.7264824353128,39.248427285473,25.9467135612676,27.9353392566475,32.6021772183379,36.0531088630672,41.5264504714247,41.8418944392083,35.7185592681773,41.2851952257544,32.2537233513243,51.2814145555616,57.7095330036595,31.8351051347901,38.9561509416292,51.1681942831072,46.1895163066757,37.0345133536658,37.7911227858648,50.1118857718989,32.7168642223452,34.3093712444113,35.1432632877289,31.8357674369327,64.5873635844914,39.3951196972645,40.7705359838187,39.6445616409079,37.5040279005094,28.2204969755935,26.1017170876622,30.2588869628781,32.2214287709304,38.3829406330926,35.1242261091551,33.3723135454016,32.4674393792671,30.8751719357424,29.3193644008977,30.0112889967551,26.7430406003593,30.1755373496788,29.3236636269032,30.5259420089505,30.3793671863376,29.542721705949,29.9612029719511,31.5847146887394,30.8723344407044,30.3686398036714,28.2635924332409
GNQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.6070886820041,36.2071319224003,45.462495885091,39.4636564211627,47.8698671729483,58.9097918026514,39.2820339785109,44.7704306482886,39.239968263518,38.4159100730149,42.2195853462674,41.1879007790367,43.5651530381,44.0311468985135,43.7480428771542,37.0824347940291,31.839097550571,34.5587123737547,39.3206651754916
GRC,14.5699875548569,14.1211106964861,14.7585203132285,15.2726158754747,16.7181818955901,17.0191488135949,15.620690977212,15.2282417827325,15.64925022006,15.5989067671893,15.226998343002,15.1623660318642,16.1877618318556,20.0928616889149,21.2611865534993,21.1813201653327,20.8300195473448,20.6813648162416,19.4838661550505,20.3584321989538,25.2617418285195,25.750868644013,24.642428309578,24.6994050697201,24.0975273314035,24.2541775422096,24.957521861243,24.1942794061096,23.2986556136422,24.8381041157516,25.3497183157727,24.3931472553487,23.9437544083324,22.9781317251753,21.7175127733237,22.6825974636421,23.2092761407221,23.051963485832,25.9716970164923,28.1215193256042,34.6972963924628,33.3512247716626,30.2361415611639,29.6454709237343,29.1903267541014,29.5886337636957,31.676229834167,35.004104285311,35.968146503669,28.7616597798192,29.3991835681341,31.3441899333356,33.3187053259551,32.6692945768832,34.0407294058628,33.1505312250043,32.7317417172708,36.5448563051391,41.1571204563819,41.7751593316684,39.7762241360962,48.7141257830914,58.859974393428,49.7959173168439
GRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.501392594901,48.8657074560158,58.6472672201639,51.8907405087082,58.7647889738963,70.394091376455,55.0262482673194,76.4163943742009,92.5500100609904,63.4664108755334,58.2108160084883,48.61576076735,45.5215358812404,45.0726252078338,43.5150221202513,45.3221117220578,51.148051064511,46.7481791092138,49.7161311253005,,
GTM,14.5362221671351,13.4949394905674,13.422525358517,15.9328476401647,18.0894479323723,19.6109373299487,19.134248939383,19.5115239078087,18.4166407947842,17.4303379637599,17.7783613445378,18.6970979443773,18.536144291629,20.2047322043931,25.6650332331182,23.5332839628075,27.5834408822559,26.256729267157,27.2625448139378,25.8511278112268,24.9190856359552,23.6015094881844,18.6876213842247,14.5524844396692,15.1510030079092,12.9840160733461,14.5921194936727,22.2940550458823,21.9362386547453,22.4740972824037,24.8419645279651,21.5676502615202,27.2962596372204,26.0758970457648,24.850947749203,25.4303863115023,22.5828356581591,23.5958431339438,26.2521333421554,27.3555827290684,28.950553509261,42.0054848917618,40.3785347273026,40.8212394697631,42.7954626492149,41.6487980943867,42.572090305199,43.0208467063922,40.0543846004484,33.6728604918074,36.8997282404628,37.9793452571685,36.6923266987792,34.687065356075,33.3389163566937,30.0635456298848,27.6196482241031,27.5743740998868,28.8423555448314,27.9047665962287,24.7985149483132,31.7794277331955,35.6544175752575,32.9382656639686
GUM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.6134354743665,46.3435135892407,46.1359524424916,43.7455494896748,49.056158565361,56.6067773481919,57.3851438385573,54.6603148301574,54.9403919983835,59.169341894061,57.6828110161444,60.0296351176144,59.5187165775401,53.26780479393,51.4489069649212,50.291036088475,53.7101305569327,55.8143194335169,57.2684246112238,58.7423804940648,63.9797395079595,
GUY,56.9568197395476,52.9817953546767,44.8833034111311,46.133421838699,53.5190176699611,57.6551724137931,60.1594650205761,59.7930872325417,55.1468988030468,55.4352186121139,57.0014936519791,54.688884949477,58.7685633238779,68.8895781637717,66.4187702943333,74.9052631578947,91.0043130006162,78.7676713790344,63.0985248875917,69.2255486011613,93.6405835543767,92.3105943838819,70.0829875518672,64.5776566757493,51.358986689177,61.8820512820513,53.2119840189854,90.7625844384868,67.9313718688103,73.5334050455027,79.8595600329228,120.294560642612,149.224662558309,131.046846289155,117.115867970617,112.116602014028,108.71622317812,109.47660608457,107.909676606741,104.550843062155,110.687397263141,106.70271738886,104.421892936582,99.4857936750333,105.16261371892,109.727888738605,,,,,,,,,,,,,,,,,,
HIC,,,,,,,,,,,13.0325523725317,13.0437137897307,13.3571225887835,14.9684054165889,18.4890218797045,17.0710599852025,17.9133364256348,18.1564640544103,17.6705142384447,19.5046796025498,20.91117497058,20.2219001552158,19.4920485907131,18.6863426171288,19.1294707900011,18.4884849600557,17.3107784889222,17.7769150924739,18.1050624176605,18.923095079697,19.2875906189854,18.5802224187998,19.2329391337251,18.0723590732894,18.6463728895987,19.938736055133,20.5856688484046,21.4363054160471,21.517846087577,21.5657074136348,23.3750330831515,22.8020750752194,22.627757521499,23.272007368926,24.9136237857386,26.3290385558307,28.1710570453613,29.2949830422821,30.8154548352641,26.0979567047565,28.6812781134537,30.8093127336359,30.5656257156233,30.7593082254734,30.9825114734608,29.7516693572576,28.789778573399,29.8852077862056,30.6750046546588,30.1169078964429,27.8348583328638,30.30792379077,33.2695690582242,31.2627797381184
HKG,,90.6371562709591,86.6582249338091,80.1956459192481,80.585464333782,72.2640292410234,79.4426550903235,75.9741518578352,84.8303393213573,86.1449812213819,85.4842897948585,85.1542296015892,76.4442926768696,79.1080891426912,81.8416596104996,77.8075782935732,78.7621128633859,76.8285028109819,84.5701895502553,88.3389090521869,89.2618664661361,92.0514120453053,84.3044820285197,92.2620937863872,95.9544566246298,93.8805154461255,95.6019031276811,102.356815360843,111.207185094276,106.866359275232,108.731159971698,112.532781348227,117.466331322092,113.61145422713,118.135402673374,130.689647776688,123.169251866549,118.398814929615,110.298576380235,107.553738648435,121.62256327285,118.07928292341,123.919694205301,141.678675928188,159.065157420675,165.236292821103,174.023498171751,175.737056233629,183.24162936526,170.262498907636,199.447963556362,209.002290080282,214.71896493916,221.009958822525,212.885458218013,193.508347649149,184.722102884528,187.893267098083,188.553266542735,176.092205965367,174.375222597563,198.445417721854,190.385746324446,175.375184533425
HND,23.0299419037688,21.9258843346435,22.0760799484204,24.7196489517309,24.7483588621444,26.8160817851175,30.0754614055823,30.5467313158335,31.617192331478,30.8682611625553,34.1078838174274,30.5061559507524,28.2067265384014,33.0958922244324,44.0792653455776,39.6797153024911,38.1676572020644,39.263256641607,39.8702534526176,41.7424893163967,45.2485991387858,41.7500652597206,30.3209449186632,31.9129682957966,34.3483547651649,32.7095054071293,30.1550606986152,27.5165406788468,30.9030945848571,35.7803362393345,39.292013764249,40.7977423726367,42.8478473041468,47.5773544990343,55.8043255742804,54.0137547215984,60.6914429643047,61.8457115128153,64.2539103994588,67.1971456624257,66.4199815853478,64.5613715073255,65.2668723958051,68.154249680362,77.0387752890733,77.4839263031749,77.0771930504925,81.5616233786251,84.4236785054621,57.3747551991386,63.6829320449336,70.9592159217832,70.2854169866486,68.3645589279634,65.4124425546899,62.097647897982,57.1016121691742,58.7192562426045,62.0963456541272,59.2410142548624,52.1257162805914,64.0072450999929,70.2593431190701,60.9429036101699
HPC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.6072299616018,22.6820261589134,21.366073400623,21.8449017260815,25.8067217536934,24.456962644168,28.7320770163388,29.2279373099939,29.1614311237758,28.5232106842582,29.7552736548194,29.8474554340823,28.3269710587923,28.992849506654,29.9714430461147,30.5655445456874,31.6803354319106,33.3784817296129,32.9565046738391,34.7567259086616,35.7355861641893,32.3567649079163,34.5325626963851,36.9214997118504,38.4581300892531,36.8956269706542,35.9614978083155,34.7834578328284,32.7134945781279,31.9550851269246,32.7365453759316,31.6454455075236,28.4901025213582,30.912663244017,33.7507560287725,29.5378017988004
HRV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.4883586625102,36.7522266002041,43.8454949755291,35.8548074617073,36.1362646959473,39.5228682880254,42.3146042221953,45.2689990871133,45.8829514859904,45.0623653678588,45.077105686112,45.9548982969827,45.7736904946548,46.0681141986877,37.7354216159978,37.2309405632659,39.8057882143286,40.3997521112061,41.6282820410572,42.8839599264321,45.2101586957977,45.4407106895962,48.1911505610634,49.8027292952119,50.5640819654308,48.0426382684473,52.0794044441541,64.9880967229582,55.8959903668542
HTI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.476226954787,27.547713401854,34.5046707191297,29.4960446976821,24.9661770390414,37.9069165011657,24.7129134203198,28.7142552024301,28.8957489227603,26.4415064992779,26.6203152531073,29.6993675455569,19.7955416317434,20.5441579207626,18.6552490054589,27.924907927616,25.4059576091787,26.3577952437023,28.0359023459967,25.8388596388774,27.3536480740629,24.1803840064115,36.1512359678808,34.0804562349333,30.6031478417748,29.8162239978596,31.3766902836191,30.1779911327564,29.8089312729643,31.0710774426844,34.3577537109868,34.0110453423444,27.4538405884892,30.0278507648695,29.2907901679586,25.5147337127045
HUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.5932733748206,27.8266757399627,30.3692583705373,31.0594574208372,39.196224849794,41.4094173164446,46.9432999492901,54.4997145406537,58.3821193918374,70.5487114580459,66.167747926773,60.1831355869059,60.2849888586055,63.884046937055,65.2978942300688,75.2280481301423,77.6786855421461,79.1443791590911,70.7756439705988,76.3576095594801,80.3554863056895,79.7692669882925,78.9352878466961,81.2711297802477,79.7939941049408,77.9991894310291,79.3089515487009,79.5051964069182,79.2216026672883,76.7475852870237,79.7471358424803,94.8557434703851,76.0920441628175
IBD,10.0056515220615,9.77899967184194,9.20628412308307,9.48212478601944,9.27095029477568,8.91296154774138,9.32217762904799,9.32946888108307,9.39119164752945,9.07971176345548,9.62278643847508,9.77465369463729,9.76575368073954,10.8537270364503,14.0477933117944,15.6214603731699,15.180981490791,15.8562124382314,16.1351997882133,16.0130336820892,18.04099264483,18.9348342852518,18.0884409670903,16.3645786462235,15.7663122642434,15.5522465720208,14.7359851418082,15.4476972032031,17.5703326913273,18.88226116337,18.1431116736403,18.2693931921964,24.4275919951687,22.2062467610516,21.3275757989119,22.2685282834874,21.8880483407102,22.3794014715572,21.7563363995561,22.3207588031192,24.2200321766418,24.0933149146265,25.2516012417884,26.7261000566629,28.8627548030865,28.6925202833485,28.7228236674754,28.5360287316657,29.2135013654619,25.0060811504181,26.1518288755865,27.0555306268128,26.9121997943482,26.5155600011534,25.9856364450013,23.822069499785,22.9659422047083,23.7053471840043,24.8756188251374,23.8227804481861,22.0501674246784,24.2749692617759,25.6340556232481,24.5649851012849
